epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
158,185786,0.71029,0.39311,1.43726,0.98192,0.97895,0.99396,0.98581,0.38802,0.22589,1.15172,2.96717e-05,2.96717e-05,2.96717e-05
159,188845,0.72012,0.41109,1.47609,0.96426,0.99409,0.99396,0.98503,0.37555,0.22356,1.15641,2.84683e-05,2.84683e-05,2.84683e-05
160,191897,0.71924,0.40288,1.46917,0.96777,0.98947,0.99369,0.98423,0.3784,0.22602,1.15716,2.7289e-05,2.7289e-05,2.7289e-05
161,194947,0.7255,0.40441,1.4888,0.98029,0.97895,0.9938,0.98405,0.3831,0.22515,1.15318,2.61341e-05,2.61341e-05,2.61341e-05
162,197998,0.7294,0.41773,1.49976,0.98228,0.97895,0.99386,0.98488,0.37577,0.22408,1.14952,2.5004e-05,2.5004e-05,2.5004e-05
163,201050,0.74875,0.4192,1.50812,0.98279,0.97895,0.99371,0.98282,0.38882,0.22705,1.15069,2.38988e-05,2.38988e-05,2.38988e-05
164,204098,0.70176,0.39701,1.46793,0.98314,0.97895,0.99364,0.98259,0.38745,0.229,1.14837,2.28188e-05,2.28188e-05,2.28188e-05
165,207164,0.72837,0.40441,1.48372,0.98217,0.97895,0.99359,0.98227,0.38691,0.22956,1.14673,2.17644e-05,2.17644e-05,2.17644e-05
166,210214,0.71015,0.40173,1.47925,0.9815,0.97895,0.99369,0.98427,0.3804,0.22354,1.14501,2.07358e-05,2.07358e-05,2.07358e-05
167,213264,0.70818,0.4009,1.45714,0.98211,0.97895,0.99396,0.98407,0.38009,0.22443,1.14776,1.97332e-05,1.97332e-05,1.97332e-05
168,216314,0.6913,0.39376,1.43693,0.98262,0.97895,0.99386,0.98466,0.37682,0.22347,1.14426,1.87569e-05,1.87569e-05,1.87569e-05
169,219361,0.71301,0.40447,1.45866,0.98067,0.97895,0.99354,0.98563,0.37029,0.22222,1.14144,1.7807e-05,1.7807e-05,1.7807e-05
170,222411,0.72563,0.41451,1.50086,0.9795,0.97895,0.9937,0.9859,0.37071,0.22302,1.13782,1.6884e-05,1.6884e-05,1.6884e-05
171,225461,0.70727,0.39246,1.44423,0.97887,0.97895,0.99365,0.98417,0.37684,0.22476,1.13822,1.59879e-05,1.59879e-05,1.59879e-05
172,228509,0.70253,0.38997,1.44855,0.98055,0.97895,0.99369,0.98312,0.38054,0.22577,1.13995,1.51191e-05,1.51191e-05,1.51191e-05
173,231559,0.73286,0.40664,1.46213,0.97985,0.97895,0.99359,0.98299,0.38427,0.22752,1.14228,1.42777e-05,1.42777e-05,1.42777e-05
157,3044.56,0.66775,0.3876,1.42926,0.96428,0.99458,0.99396,0.98326,0.38819,0.22941,1.1569,3.0899e-05,3.0899e-05,3.0899e-05
158,6069.36,0.6723,0.37822,1.4542,0.98096,0.97895,0.99391,0.98419,0.38306,0.22298,1.14618,2.96717e-05,2.96717e-05,2.96717e-05
159,9105.31,0.65966,0.37098,1.43431,0.97445,0.97895,0.99402,0.98464,0.37475,0.22616,1.15833,2.84683e-05,2.84683e-05,2.84683e-05
160,12148.6,0.66456,0.38101,1.42108,0.96284,0.99474,0.99391,0.98731,0.3839,0.22816,1.14287,2.7289e-05,2.7289e-05,2.7289e-05
161,15246.1,0.652,0.37109,1.41099,0.98407,0.97895,0.99396,0.98716,0.38288,0.22202,1.13926,2.61341e-05,2.61341e-05,2.61341e-05
162,18309.8,0.64166,0.3706,1.39121,0.98512,0.97895,0.99407,0.98694,0.37683,0.22776,1.13929,2.5004e-05,2.5004e-05,2.5004e-05
163,21438.5,0.65636,0.37094,1.42587,0.98233,0.97895,0.99406,0.98464,0.38675,0.22891,1.14177,2.38988e-05,2.38988e-05,2.38988e-05
164,24562.7,0.66027,0.37483,1.41491,0.97727,0.97895,0.99401,0.985,0.3853,0.22525,1.13917,2.28188e-05,2.28188e-05,2.28188e-05
165,27608.2,0.65996,0.37431,1.43496,0.98231,0.97895,0.99401,0.98511,0.3782,0.22226,1.14828,2.17644e-05,2.17644e-05,2.17644e-05
166,30648.4,0.66419,0.37712,1.40049,0.98372,0.97895,0.99401,0.98506,0.3754,0.22429,1.14853,2.07358e-05,2.07358e-05,2.07358e-05
167,33690.7,0.65481,0.36408,1.41825,0.96904,0.98838,0.99401,0.98615,0.37467,0.22487,1.14849,1.97332e-05,1.97332e-05,1.97332e-05
168,36733.6,0.64503,0.36498,1.41442,0.97771,0.97895,0.99401,0.98579,0.38191,0.22798,1.15012,1.87569e-05,1.87569e-05,1.87569e-05
169,39779.9,0.6678,0.3697,1.42163,0.9689,0.98947,0.99396,0.98464,0.38572,0.23112,1.14656,1.7807e-05,1.7807e-05,1.7807e-05
170,42824.9,0.66185,0.37458,1.4236,0.96791,0.98947,0.99375,0.9856,0.38385,0.22912,1.14934,1.6884e-05,1.6884e-05,1.6884e-05
171,45864.8,0.66137,0.37616,1.41078,0.96916,0.99239,0.99406,0.98537,0.37872,0.22693,1.15622,1.59879e-05,1.59879e-05,1.59879e-05
172,48904.9,0.6321,0.3641,1.37899,0.96887,0.99474,0.99412,0.98516,0.379,0.22998,1.14531,1.51191e-05,1.51191e-05,1.51191e-05
173,51951.6,0.64677,0.36719,1.38723,0.96922,0.9944,0.99412,0.98498,0.38179,0.2284,1.14437,1.42777e-05,1.42777e-05,1.42777e-05
174,54991.5,0.65048,0.36942,1.41091,0.97994,0.97895,0.99412,0.98535,0.38567,0.22639,1.14736,1.34638e-05,1.34638e-05,1.34638e-05
175,58039.4,0.64063,0.3686,1.39098,0.96923,0.99467,0.99417,0.98539,0.38431,0.22691,1.14752,1.26779e-05,1.26779e-05,1.26779e-05
176,61084.8,0.65261,0.3745,1.40762,0.96907,0.98945,0.99417,0.9854,0.37778,0.22826,1.1448,1.19199e-05,1.19199e-05,1.19199e-05
177,64121.3,0.63982,0.36773,1.39924,0.98096,0.97895,0.99407,0.98535,0.37918,0.22727,1.14686,1.11902e-05,1.11902e-05,1.11902e-05
178,67157.4,0.62636,0.36071,1.39872,0.98465,0.97895,0.99401,0.98558,0.38269,0.22955,1.13929,1.04888e-05,1.04888e-05,1.04888e-05
179,70201.5,0.65409,0.37285,1.41954,0.96907,0.98934,0.99395,0.98491,0.3818,0.22968,1.13307,9.816e-06,9.816e-06,9.816e-06
180,73238.2,0.6554,0.36932,1.40558,0.96884,0.99474,0.9939,0.98499,0.37644,0.22794,1.13235,9.17194e-06,9.17194e-06,9.17194e-06
181,76278.2,0.66683,0.37582,1.40454,0.96904,0.98842,0.99385,0.98525,0.37875,0.22621,1.1331,8.55676e-06,8.55676e-06,8.55676e-06
182,79324.8,0.65954,0.37459,1.40683,0.9809,0.97895,0.99379,0.98466,0.38188,0.22681,1.13742,7.97061e-06,7.97061e-06,7.97061e-06
183,82452.5,0.66457,0.37989,1.4093,0.96917,0.99266,0.99384,0.98367,0.38565,0.2286,1.14138,7.41366e-06,7.41366e-06,7.41366e-06
184,85558.2,0.6799,0.38857,1.43467,0.96916,0.99232,0.99384,0.98371,0.37813,0.22847,1.13936,6.88602e-06,6.88602e-06,6.88602e-06
185,88715.6,0.64958,0.37249,1.40994,0.96907,0.98943,0.9939,0.98468,0.3753,0.2299,1.13657,6.38783e-06,6.38783e-06,6.38783e-06
186,92011,0.68249,0.37732,1.42232,0.96897,0.99474,0.99395,0.98423,0.37687,0.23068,1.13452,5.91922e-06,5.91922e-06,5.91922e-06
187,95092.6,0.65598,0.37933,1.43493,0.98082,0.97895,0.99401,0.98508,0.37754,0.23152,1.13657,5.4803e-06,5.4803e-06,5.4803e-06
188,98254.1,0.65946,0.37878,1.40749,0.98313,0.97895,0.99401,0.98454,0.38048,0.23144,1.1356,5.07118e-06,5.07118e-06,5.07118e-06
189,101315,0.67456,0.38497,1.44198,0.96907,0.98942,0.99396,0.98424,0.38019,0.22965,1.13537,4.69195e-06,4.69195e-06,4.69195e-06
190,104345,0.66589,0.37966,1.42931,0.97913,0.97368,0.9939,0.98397,0.38077,0.22911,1.13573,4.34272e-06,4.34272e-06,4.34272e-06
191,107335,0.50729,0.30285,1.22872,0.97292,0.98421,0.99336,0.98193,0.39271,0.23225,1.14678,4.02357e-06,4.02357e-06,4.02357e-06
192,110308,0.49996,0.29706,1.23192,0.97394,0.98369,0.99271,0.98036,0.4004,0.23742,1.1511,3.73457e-06,3.73457e-06,3.73457e-06
193,113292,0.4862,0.29322,1.20941,0.97392,0.98289,0.99304,0.9812,0.39808,0.23387,1.15041,3.47581e-06,3.47581e-06,3.47581e-06
194,116263,0.48029,0.27914,1.20041,0.97248,0.98421,0.99336,0.98194,0.39662,0.2308,1.14977,3.24733e-06,3.24733e-06,3.24733e-06
195,119238,0.5008,0.28495,1.23316,0.9726,0.98421,0.99325,0.98151,0.40187,0.23117,1.1536,3.04921e-06,3.04921e-06,3.04921e-06
196,122216,0.49289,0.28099,1.225,0.97287,0.98421,0.99342,0.98216,0.39936,0.2302,1.15378,2.88148e-06,2.88148e-06,2.88148e-06
197,125197,0.49597,0.27951,1.20735,0.97273,0.98421,0.99353,0.98388,0.39505,0.22809,1.15265,2.74419e-06,2.74419e-06,2.74419e-06
198,128182,0.50675,0.2795,1.2579,0.9737,0.98421,0.99357,0.98359,0.39139,0.22722,1.15289,2.63738e-06,2.63738e-06,2.63738e-06
199,131163,0.48442,0.27747,1.21051,0.9737,0.98421,0.99357,0.98341,0.3919,0.22748,1.15025,2.56106e-06,2.56106e-06,2.56106e-06
200,134145,0.4859,0.27798,1.21122,0.97269,0.98421,0.99357,0.98362,0.39178,0.22887,1.14983,2.51527e-06,2.51527e-06,2.51527e-06
